,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
6616,2007,2,Central NY,Oswego,ADULT,Community Residence,1566,52,374,678398
6617,2007,2,Central NY,Oswego,ADULT,Continuing Day Treatment,1566,161,5284,554924
6618,2007,2,Central NY,Oswego,ADULT,Psychiatric Inpatient,1566,264,1622,1249274
6619,2007,2,Central NY,Oswego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1566,104,668,227470
6620,2007,2,Central NY,Oswego,CHILD,Clinic Treatment,540,531,3503,175025
6621,2007,2,Central NY,Oswego,CHILD,Psychiatric Inpatient,540,21,187,110075
6622,2007,2,Central NY,Oswego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",540,37,310,175389
6623,2007,2,Central NY,Otsego,ADULT,Clinic Treatment,943,667,4811,597642
6624,2007,2,Central NY,Otsego,ADULT,Community Residence,943,19,180,388902
6625,2007,2,Central NY,Otsego,ADULT,Psychiatric Inpatient,943,334,2142,1459983
6626,2007,2,Central NY,Otsego,ADULT,"Targeted Case Management (ICM, BCM, SCM)",943,48,261,111987
6627,2007,2,Central NY,Otsego,CHILD,Clinic Treatment,403,351,2474,345091
6628,2007,2,Central NY,Otsego,CHILD,Community Residence,403,13,100,695420
6629,2007,2,Central NY,Otsego,CHILD,Psychiatric Inpatient,403,58,974,750889
6630,2007,2,Central NY,Otsego,CHILD,"Targeted Case Management (ICM, BCM, SCM)",403,16,108,36704
6631,2007,2,Central NY,Saint Lawrence,ADULT,Assertive Community Treatment,1653,38,378,539529
6632,2007,2,Central NY,Saint Lawrence,ADULT,Clinic Treatment,1653,848,8839,2358365
6633,2007,2,Central NY,Saint Lawrence,ADULT,Community Residence,1653,38,268,505942
6634,2007,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient,1653,371,2914,1921040
6635,2007,2,Central NY,Saint Lawrence,ADULT,Psychiatric Inpatient OMH,1653,18,3979,2742421
6636,2007,2,Central NY,Saint Lawrence,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),1653,717,6945,12945730
6637,2007,2,Central NY,Saint Lawrence,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1653,74,521,176208
6638,2007,2,Central NY,Saint Lawrence,CHILD,Clinic Treatment,722,530,6468,1768199
6639,2007,2,Central NY,Saint Lawrence,CHILD,Community Residence,722,2,5,8422
6640,2007,2,Central NY,Saint Lawrence,CHILD,Day Treatment,722,45,2912,990488
6641,2007,2,Central NY,Saint Lawrence,CHILD,Psychiatric Inpatient OMH,722,212,5813,6782646
6642,2007,3,Hudson River,Albany,ADULT,Assertive Community Treatment,4423,55,540,696181
6643,2007,3,Hudson River,Albany,ADULT,Clinic Treatment,4423,1251,14555,3975996
6644,2007,3,Hudson River,Albany,ADULT,Community Residence,4423,397,3652,8065140
6645,2007,3,Hudson River,Albany,ADULT,Continuing Day Treatment,4423,332,8900,1714276
6646,2007,3,Hudson River,Albany,ADULT,Intensive Psychiatric Rehabilitation Treatment,4423,86,2556,241295
6647,2007,3,Hudson River,Albany,ADULT,Psychiatric Inpatient,4423,382,6037,6730393
6648,2007,3,Hudson River,Albany,ADULT,Psychiatric Inpatient OMH,4423,33,7586,5232463
6649,2007,3,Hudson River,Albany,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),4423,383,3033,5657505
6650,2007,3,Hudson River,Albany,ADULT,"Targeted Case Management (ICM, BCM, SCM)",4423,2557,18942,17977041
6651,2007,3,Hudson River,Albany,CHILD,Clinic Treatment,1313,533,7720,1728096
6652,2007,3,Hudson River,Albany,CHILD,Community Residence,1313,14,91,587076
6653,2007,3,Hudson River,Albany,CHILD,Day Treatment,1313,163,18595,1541026
6654,2007,3,Hudson River,Albany,CHILD,Family Based Treatment/Teaching Family Home,1313,15,80,342130
6655,2007,3,Hudson River,Albany,CHILD,Home and Community Based Services Waiver (HCBS),1313,153,999,2620364
6656,2007,3,Hudson River,Albany,CHILD,Psychiatric Inpatient,1313,1,7,7530
6657,2007,3,Hudson River,Albany,CHILD,Residential Treatment Facility,1313,26,7275,2762630
6658,2007,3,Hudson River,Albany,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1313,566,3431,3262534
6659,2007,3,Hudson River,Columbia,ADULT,Clinic Treatment,607,429,4650,977387
6660,2007,3,Hudson River,Columbia,ADULT,Community Residence,607,43,364,749416
6661,2007,3,Hudson River,Columbia,ADULT,Continuing Day Treatment,607,66,7102,1052153
6662,2007,3,Hudson River,Columbia,ADULT,Intensive Psychiatric Rehabilitation Treatment,607,17,464,53536
6663,2007,3,Hudson River,Columbia,ADULT,Psychiatric Inpatient,607,117,2296,1586033
6664,2007,3,Hudson River,Columbia,ADULT,"Targeted Case Management (ICM, BCM, SCM)",607,94,738,386655
6665,2007,3,Hudson River,Columbia,CHILD,Clinic Treatment,186,170,1369,278333
6666,2007,3,Hudson River,Columbia,CHILD,"Targeted Case Management (ICM, BCM, SCM)",186,43,290,156874
6667,2007,3,Hudson River,Dutchess,ADULT,Assertive Community Treatment,3213,46,318,311824
6668,2007,3,Hudson River,Dutchess,ADULT,Clinic Treatment,3213,1919,24759,4120432
6669,2007,3,Hudson River,Dutchess,ADULT,Community Residence,3213,93,812,1504900
6670,2007,3,Hudson River,Dutchess,ADULT,Continuing Day Treatment,3213,760,73840,5783928
6671,2007,3,Hudson River,Dutchess,ADULT,Intensive Psychiatric Rehabilitation Treatment,3213,35,1354,229772
6672,2007,3,Hudson River,Dutchess,ADULT,Partial Hospitalization,3213,131,1847,302085
6673,2007,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient,3213,380,5119,2745509
6674,2007,3,Hudson River,Dutchess,ADULT,Psychiatric Inpatient OMH,3213,17,3510,2369663
6675,2007,3,Hudson River,Dutchess,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3213,299,2908,5417584
6676,2007,3,Hudson River,Dutchess,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3213,1053,8901,2983618
6677,2007,3,Hudson River,Dutchess,CHILD,Clinic Treatment,992,808,10458,1892101
6678,2007,3,Hudson River,Dutchess,CHILD,Community Residence,992,1,6,11612
6679,2007,3,Hudson River,Dutchess,CHILD,Day Treatment,992,78,7500,654690
6680,2007,3,Hudson River,Dutchess,CHILD,Family Based Treatment/Teaching Family Home,992,12,79,346215
6681,2007,3,Hudson River,Dutchess,CHILD,Home and Community Based Services Waiver (HCBS),992,34,172,505877
6682,2007,3,Hudson River,Dutchess,CHILD,Psychiatric Inpatient,992,104,1140,531077
6683,2007,3,Hudson River,Dutchess,CHILD,Residential Treatment Facility,992,25,7245,2931943
6684,2007,3,Hudson River,Dutchess,CHILD,"Targeted Case Management (ICM, BCM, SCM)",992,53,291,145051
6685,2007,3,Hudson River,Greene,ADULT,Clinic Treatment,479,429,4332,939951
6686,2007,3,Hudson River,Greene,ADULT,Community Residence,479,58,548,1143051
6687,2007,3,Hudson River,Greene,ADULT,"Targeted Case Management (ICM, BCM, SCM)",479,2,11,6352
6688,2007,3,Hudson River,Greene,CHILD,Clinic Treatment,221,218,2150,444758
6689,2007,3,Hudson River,Greene,CHILD,"Targeted Case Management (ICM, BCM, SCM)",221,22,127,60709
6690,2007,3,Hudson River,Orange,ADULT,Assertive Community Treatment,3052,44,328,400789
6691,2007,3,Hudson River,Orange,ADULT,Clinic Treatment,3052,2563,30897,4253498
6692,2007,3,Hudson River,Orange,ADULT,Community Residence,3052,163,1542,3969236
6693,2007,3,Hudson River,Orange,ADULT,Continuing Day Treatment,3052,69,3758,310648
6694,2007,3,Hudson River,Orange,ADULT,Intensive Psychiatric Rehabilitation Treatment,3052,28,120,7566
6695,2007,3,Hudson River,Orange,ADULT,Partial Hospitalization,3052,92,800,106846
6696,2007,3,Hudson River,Orange,ADULT,Personalized Recovery Oriented Services,3052,120,1811,673595
6697,2007,3,Hudson River,Orange,ADULT,Psychiatric Inpatient,3052,576,7458,5163854
6698,2007,3,Hudson River,Orange,ADULT,Psychiatric Inpatient OMH,3052,13,3957,2707556
6699,2007,3,Hudson River,Orange,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3052,334,2841,1296767
6700,2007,3,Hudson River,Orange,CHILD,Clinic Treatment,924,879,10958,2077279
6701,2007,3,Hudson River,Orange,CHILD,Community Residence,924,14,92,641139
6702,2007,3,Hudson River,Orange,CHILD,Day Treatment,924,44,1145,343417
6703,2007,3,Hudson River,Orange,CHILD,Home and Community Based Services Waiver (HCBS),924,47,293,826253
6704,2007,3,Hudson River,Orange,CHILD,"Targeted Case Management (ICM, BCM, SCM)",924,32,235,115994
6705,2007,3,Hudson River,Putnam,ADULT,Clinic Treatment,527,320,5801,1602760
6706,2007,3,Hudson River,Putnam,ADULT,Community Residence,527,29,121,248792
6707,2007,3,Hudson River,Putnam,ADULT,Continuing Day Treatment,527,104,6634,576774
6708,2007,3,Hudson River,Putnam,ADULT,Partial Hospitalization,527,37,460,35456
6709,2007,3,Hudson River,Putnam,ADULT,Psychiatric Inpatient,527,177,1528,1372094
6710,2007,3,Hudson River,Putnam,ADULT,"Targeted Case Management (ICM, BCM, SCM)",527,51,343,184483
6711,2007,3,Hudson River,Putnam,CHILD,Clinic Treatment,124,95,1207,370078
6712,2007,3,Hudson River,Putnam,CHILD,Community Residence,124,2,8,16977
6713,2007,3,Hudson River,Putnam,CHILD,Home and Community Based Services Waiver (HCBS),124,10,74,232590
6714,2007,3,Hudson River,Putnam,CHILD,Residential Treatment Facility,124,20,5039,2404827
6715,2007,3,Hudson River,Putnam,CHILD,"Targeted Case Management (ICM, BCM, SCM)",124,10,75,48540
6716,2007,3,Hudson River,Rensselaer,ADULT,Clinic Treatment,1874,1407,14155,1925154
6717,2007,3,Hudson River,Rensselaer,ADULT,Community Residence,1874,133,1300,2450898
6718,2007,3,Hudson River,Rensselaer,ADULT,Continuing Day Treatment,1874,334,19514,1301610
6719,2007,3,Hudson River,Rensselaer,ADULT,Intensive Psychiatric Rehabilitation Treatment,1874,27,1947,167390
6720,2007,3,Hudson River,Rensselaer,ADULT,Psychiatric Inpatient,1874,462,5697,2987036
6721,2007,3,Hudson River,Rensselaer,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1874,256,2222,1013849
6722,2007,3,Hudson River,Rensselaer,CHILD,Clinic Treatment,576,545,6052,1455995
6723,2007,3,Hudson River,Rensselaer,CHILD,Community Residence,576,16,93,634982
6724,2007,3,Hudson River,Rensselaer,CHILD,Day Treatment,576,16,1256,437637
6725,2007,3,Hudson River,Rensselaer,CHILD,Psychiatric Inpatient,576,1,1,464
6726,2007,3,Hudson River,Rensselaer,CHILD,"Targeted Case Management (ICM, BCM, SCM)",576,87,518,239575
6727,2007,3,Hudson River,Rockland,ADULT,Assertive Community Treatment,3201,70,677,977111
6728,2007,3,Hudson River,Rockland,ADULT,Clinic Treatment,3201,1321,10639,3363098
6729,2007,3,Hudson River,Rockland,ADULT,Community Residence,3201,231,1991,4697475
6730,2007,3,Hudson River,Rockland,ADULT,Continuing Day Treatment,3201,709,56730,9134989
6731,2007,3,Hudson River,Rockland,ADULT,Intensive Psychiatric Rehabilitation Treatment,3201,46,2140,236176
6732,2007,3,Hudson River,Rockland,ADULT,Partial Hospitalization,3201,170,2286,291274
6733,2007,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient,3201,358,8698,6206463
6734,2007,3,Hudson River,Rockland,ADULT,Psychiatric Inpatient OMH,3201,62,11619,7802181
6735,2007,3,Hudson River,Rockland,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),3201,1093,10344,19290156
6736,2007,3,Hudson River,Rockland,ADULT,"Targeted Case Management (ICM, BCM, SCM)",3201,257,1624,684714
6737,2007,3,Hudson River,Rockland,CHILD,Clinic Treatment,576,428,4196,1230296
6738,2007,3,Hudson River,Rockland,CHILD,Community Residence,576,1,1,3136
6739,2007,3,Hudson River,Rockland,CHILD,Day Treatment,576,32,667,184151
6740,2007,3,Hudson River,Rockland,CHILD,Psychiatric Inpatient OMH,576,128,11183,12340566
6741,2007,3,Hudson River,Rockland,CHILD,"Targeted Case Management (ICM, BCM, SCM)",576,58,476,245330
6742,2007,3,Hudson River,Saratoga,ADULT,Clinic Treatment,912,664,8214,2701360
6743,2007,3,Hudson River,Saratoga,ADULT,Community Residence,912,87,702,1172037
6744,2007,3,Hudson River,Saratoga,ADULT,Continuing Day Treatment,912,107,6707,327056
6745,2007,3,Hudson River,Saratoga,ADULT,Partial Hospitalization,912,114,1673,186728
6746,2007,3,Hudson River,Saratoga,ADULT,Psychiatric Inpatient,912,169,1375,950453
6747,2007,3,Hudson River,Saratoga,ADULT,"Targeted Case Management (ICM, BCM, SCM)",912,112,997,490321
6748,2007,3,Hudson River,Saratoga,CHILD,Clinic Treatment,474,149,1539,531180
6749,2007,3,Hudson River,Saratoga,CHILD,Psychiatric Inpatient,474,327,10966,7861886
6750,2007,3,Hudson River,Saratoga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",474,24,112,54596
6751,2007,3,Hudson River,Schenectady,ADULT,Assertive Community Treatment,1614,49,497,718257
6752,2007,3,Hudson River,Schenectady,ADULT,Clinic Treatment,1614,1228,18975,2159753
6753,2007,3,Hudson River,Schenectady,ADULT,Community Residence,1614,139,1106,2478595
6754,2007,3,Hudson River,Schenectady,ADULT,Continuing Day Treatment,1614,329,16380,1186187
6755,2007,3,Hudson River,Schenectady,ADULT,Intensive Psychiatric Rehabilitation Treatment,1614,22,384,25400
6756,2007,3,Hudson River,Schenectady,ADULT,Psychiatric Inpatient,1614,470,3560,2025840
6757,2007,3,Hudson River,Schenectady,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1614,47,422,272665
6758,2007,3,Hudson River,Schenectady,CHILD,Clinic Treatment,794,660,9283,1393334
6759,2007,3,Hudson River,Schenectady,CHILD,Community Residence,794,1,1,1730
6760,2007,3,Hudson River,Schenectady,CHILD,Home and Community Based Services Waiver (HCBS),794,1,3,0
6761,2007,3,Hudson River,Schenectady,CHILD,Psychiatric Inpatient,794,166,2522,1207470
6762,2007,3,Hudson River,Schenectady,CHILD,"Targeted Case Management (ICM, BCM, SCM)",794,46,202,78339
6763,2007,3,Hudson River,Schoharie,ADULT,Clinic Treatment,306,297,3243,622053
6764,2007,3,Hudson River,Schoharie,ADULT,Community Residence,306,15,144,280859
6765,2007,3,Hudson River,Schoharie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",306,39,252,116726
6766,2007,3,Hudson River,Schoharie,CHILD,Clinic Treatment,190,184,1871,347459
6767,2007,3,Hudson River,Schoharie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",190,31,219,94543
6768,2007,3,Hudson River,Sullivan,ADULT,Clinic Treatment,705,352,2976,843165
6769,2007,3,Hudson River,Sullivan,ADULT,Community Residence,705,39,273,526692
6770,2007,3,Hudson River,Sullivan,ADULT,Continuing Day Treatment,705,138,13483,862916
6771,2007,3,Hudson River,Sullivan,ADULT,Intensive Psychiatric Rehabilitation Treatment,705,22,880,116185
6772,2007,3,Hudson River,Sullivan,ADULT,Psychiatric Inpatient,705,233,2054,1867324
6773,2007,3,Hudson River,Sullivan,ADULT,"Targeted Case Management (ICM, BCM, SCM)",705,144,1004,389862
6774,2007,3,Hudson River,Sullivan,CHILD,Clinic Treatment,180,167,1808,551880
6775,2007,3,Hudson River,Sullivan,CHILD,Psychiatric Inpatient,180,9,16,13623
6776,2007,3,Hudson River,Sullivan,CHILD,"Targeted Case Management (ICM, BCM, SCM)",180,20,111,56553
6777,2007,3,Hudson River,Ulster,ADULT,Assertive Community Treatment,1463,51,442,546755
6778,2007,3,Hudson River,Ulster,ADULT,Clinic Treatment,1463,1034,17288,3158758
6779,2007,3,Hudson River,Ulster,ADULT,Community Residence,1463,120,1124,2537484
6780,2007,3,Hudson River,Ulster,ADULT,Continuing Day Treatment,1463,143,9952,895661
6781,2007,3,Hudson River,Ulster,ADULT,Intensive Psychiatric Rehabilitation Treatment,1463,50,238,79718
6782,2007,3,Hudson River,Ulster,ADULT,Partial Hospitalization,1463,77,943,120870
6783,2007,3,Hudson River,Ulster,ADULT,Psychiatric Inpatient,1463,313,4011,3229836
6784,2007,3,Hudson River,Ulster,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1463,67,554,285581
6785,2007,3,Hudson River,Ulster,CHILD,Clinic Treatment,647,530,11565,2309026
6786,2007,3,Hudson River,Ulster,CHILD,Day Treatment,647,51,2408,723857
6787,2007,3,Hudson River,Ulster,CHILD,Family Based Treatment/Teaching Family Home,647,41,300,1410225
6788,2007,3,Hudson River,Ulster,CHILD,Home and Community Based Services Waiver (HCBS),647,63,485,1232645
6789,2007,3,Hudson River,Ulster,CHILD,Partial Hospitalization,647,31,460,56475
6790,2007,3,Hudson River,Ulster,CHILD,"Targeted Case Management (ICM, BCM, SCM)",647,39,275,156446
6791,2007,3,Hudson River,Warren,ADULT,Clinic Treatment,870,662,8457,889309
6792,2007,3,Hudson River,Warren,ADULT,Community Residence,870,18,124,205204
6793,2007,3,Hudson River,Warren,ADULT,Continuing Day Treatment,870,74,5791,365251
6794,2007,3,Hudson River,Warren,ADULT,Psychiatric Inpatient,870,287,2214,986318
6795,2007,3,Hudson River,Warren,ADULT,"Targeted Case Management (ICM, BCM, SCM)",870,43,307,198335
6796,2007,3,Hudson River,Warren,CHILD,Clinic Treatment,430,402,4789,589402
6797,2007,3,Hudson River,Warren,CHILD,Community Residence,430,2,10,16711
6798,2007,3,Hudson River,Warren,CHILD,Psychiatric Inpatient,430,37,107,40304
6799,2007,3,Hudson River,Warren,CHILD,"Targeted Case Management (ICM, BCM, SCM)",430,33,190,122750
6800,2007,3,Hudson River,Washington,ADULT,Clinic Treatment,490,414,4064,620151
6801,2007,3,Hudson River,Washington,ADULT,Community Residence,490,61,472,787512
6802,2007,3,Hudson River,Washington,ADULT,"Targeted Case Management (ICM, BCM, SCM)",490,50,327,126774
6803,2007,3,Hudson River,Washington,CHILD,Clinic Treatment,412,388,3881,607668
6804,2007,3,Hudson River,Washington,CHILD,Day Treatment,412,14,1016,351409
6805,2007,3,Hudson River,Washington,CHILD,"Targeted Case Management (ICM, BCM, SCM)",412,19,119,46149
6806,2007,3,Hudson River,Westchester,ADULT,Assertive Community Treatment,9274,291,2568,3534082
6807,2007,3,Hudson River,Westchester,ADULT,Clinic Treatment,9274,6167,89777,20551544
6808,2007,3,Hudson River,Westchester,ADULT,Community Residence,9274,361,2940,6485933
6809,2007,3,Hudson River,Westchester,ADULT,Comprehensive Psychiatric Emergency Program,9274,293,350,139686
6810,2007,3,Hudson River,Westchester,ADULT,Continuing Day Treatment,9274,661,65277,5572111
6811,2007,3,Hudson River,Westchester,ADULT,Intensive Psychiatric Rehabilitation Treatment,9274,51,2166,216980
6812,2007,3,Hudson River,Westchester,ADULT,Partial Hospitalization,9274,323,3423,341990
6813,2007,3,Hudson River,Westchester,ADULT,Psychiatric Inpatient,9274,2896,79183,71058032
6814,2007,3,Hudson River,Westchester,ADULT,"Targeted Case Management (ICM, BCM, SCM)",9274,861,6328,2615989
6815,2007,3,Hudson River,Westchester,CHILD,Clinic Treatment,4120,2473,52171,9750422
6816,2007,3,Hudson River,Westchester,CHILD,Community Residence,4120,14,87,663632
6817,2007,3,Hudson River,Westchester,CHILD,Comprehensive Psychiatric Emergency Program,4120,123,131,63209
6818,2007,3,Hudson River,Westchester,CHILD,Day Treatment,4120,284,27715,4994855
6819,2007,3,Hudson River,Westchester,CHILD,Family Based Treatment/Teaching Family Home,4120,7,47,194564
6820,2007,3,Hudson River,Westchester,CHILD,Home and Community Based Services Waiver (HCBS),4120,61,382,1113235
6821,2007,3,Hudson River,Westchester,CHILD,Partial Hospitalization,4120,98,1541,220755
6822,2007,3,Hudson River,Westchester,CHILD,Psychiatric Inpatient,4120,1386,61344,42315343
6823,2007,3,Hudson River,Westchester,CHILD,Residential Treatment Facility,4120,189,44230,19534887
6824,2007,3,Hudson River,Westchester,CHILD,"Targeted Case Management (ICM, BCM, SCM)",4120,105,636,365249
6825,2007,4,New York City,Bronx,ADULT,Assertive Community Treatment,24787,435,3291,4129185
6826,2007,4,New York City,Bronx,ADULT,Clinic Treatment,24787,18728,256922,36733484
6827,2007,4,New York City,Bronx,ADULT,Community Residence,24787,398,3463,6993271
6828,2007,4,New York City,Bronx,ADULT,Comprehensive Psychiatric Emergency Program,24787,1710,2458,1071569
6829,2007,4,New York City,Bronx,ADULT,Continuing Day Treatment,24787,2472,228505,21416168
6830,2007,4,New York City,Bronx,ADULT,Intensive Psychiatric Rehabilitation Treatment,24787,301,20857,2473473
6831,2007,4,New York City,Bronx,ADULT,Partial Hospitalization,24787,192,2823,487130
6832,2007,4,New York City,Bronx,ADULT,Psychiatric Inpatient,24787,3496,85177,73500732
6833,2007,4,New York City,Bronx,ADULT,Psychiatric Inpatient OMH,24787,50,11207,7406601
6834,2007,4,New York City,Bronx,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),24787,351,3815,6972059
6835,2007,4,New York City,Bronx,ADULT,"Targeted Case Management (ICM, BCM, SCM)",24787,1101,9505,4379924
6836,2007,4,New York City,Bronx,CHILD,Clinic Treatment,11059,9984,128897,20150210
6837,2007,4,New York City,Bronx,CHILD,Community Residence,11059,27,184,1398070
6838,2007,4,New York City,Bronx,CHILD,Comprehensive Psychiatric Emergency Program,11059,491,728,363173
6839,2007,4,New York City,Bronx,CHILD,Day Treatment,11059,580,55230,7633457
6840,2007,4,New York City,Bronx,CHILD,Family Based Treatment/Teaching Family Home,11059,7,60,232800
6841,2007,4,New York City,Bronx,CHILD,Home and Community Based Services Waiver (HCBS),11059,189,998,2132704
